data,tipo_crime,rua,bairro,latitude,longitude,turno,fonte,severidade
2025-07-30 17:43:00,Homicídio,Rua do Rosário,Novo Horizonte,-8.270881679567637,-35.051158916374774,Madrugada,Monitoramento,5
2025-05-23 08:31:00,Tráfico,Rua do Carmo,Centro,-8.299088745807936,-35.004250979560474,Madrugada,Imprensa,3
2025-03-16 11:22:00,Furto,Av. Historiador Pereira da Costa,Centro,-8.291369383302664,-35.04009121158105,Manhã,Imprensa,4
2025-05-28 11:03:00,Roubo,Rua do Canal,Pontezinha,-8.306878064483733,-35.019410023360166,Tarde,Relato anônimo,2
2025-05-01 03:21:00,Assalto,Av. Presidente Kennedy,Ponte dos Carvalhos,-8.23143687701892,-35.05668832285636,Tarde,BO,5
2025-07-07 16:57:00,Furto,Rua da Estação,Charneca,-8.282394513583181,-34.99469448611462,Madrugada,Imprensa,1
2025-05-19 18:24:00,Arrombamento,Av. Historiador Pereira da Costa,Pontezinha,-8.284991034781143,-35.01869070509376,Noite,BO,4
2025-06-19 16:51:00,Roubo,Rua do Comércio,Pontezinha,-8.309559838203672,-35.01929232256981,Noite,Relato anônimo,5
2025-06-19 20:54:00,Furto,Rua Dr. João Leitão,Gaibu,-8.287678606625112,-35.00535675010801,Manhã,Relato anônimo,3
2025-04-10 19:47:00,Furto,Rua Sete de Setembro,Charneca,-8.253315348710881,-34.96526090894954,Manhã,BO,5
2025-06-01 06:22:00,Furto,Av. Presidente Kennedy,Novo Horizonte,-8.26850917066966,-35.021855092085445,Manhã,Imprensa,5
2025-04-04 13:25:00,Violência doméstica,Rua Dr. João Leitão,Pontezinha,-8.278140392460566,-35.038829157320265,Noite,Monitoramento,5
2025-07-09 15:13:00,Roubo,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.274537903913457,-35.03738503525348,Madrugada,Imprensa,5
2025-06-25 06:23:00,Violência doméstica,Rua Dr. João Leitão,Centro,-8.27878847559326,-34.9970600616098,Madrugada,Relato anônimo,2
2025-05-28 10:55:00,Roubo,Rua Sete de Setembro,Charneca,-8.308163564131991,-35.00150303597177,Manhã,Relato anônimo,4
2025-04-18 21:38:00,Furto,Rua Sete de Setembro,Enseada dos Corais,-8.250072123316503,-35.032951713174775,Tarde,Monitoramento,2
2025-04-15 09:29:00,Roubo,Rua do Comércio,Centro,-8.336046372475215,-35.04519554967736,Madrugada,Monitoramento,4
2025-03-24 08:08:00,Assalto,Rua da Matriz,Gaibu,-8.250575136335971,-35.03057170155747,Manhã,Imprensa,3
2025-06-16 00:03:00,Assalto,Av. Tejucupapo,Centro,-8.307982555807373,-35.0426193730307,Manhã,Imprensa,5
2025-05-16 21:42:00,Furto,Av. Presidente Kennedy,Charneca,-8.261984499337386,-35.01633166079497,Manhã,Monitoramento,2
2025-06-25 21:53:00,Roubo,Rua do Carmo,Ponte dos Carvalhos,-8.288973302479242,-35.039170610295365,Noite,Monitoramento,1
2025-05-07 18:47:00,Roubo,Rua do Rosário,Pontezinha,-8.292793953726095,-35.05306025461246,Madrugada,Relato anônimo,4
2025-04-07 08:28:00,Roubo,Rua do Rosário,Enseada dos Corais,-8.242615607763263,-35.038058011730286,Madrugada,Imprensa,5
2025-08-10 03:20:00,Roubo,Av. Governador Agamenon Magalhães,Pontezinha,-8.252571036979361,-34.99196709870194,Madrugada,Monitoramento,2
2025-06-13 22:23:00,Vandalismo,Rua do Sol,Pontezinha,-8.2580422275463,-35.04079050781795,Noite,BO,5
2025-04-17 17:24:00,Roubo,Rua da Matriz,Gaibu,-8.272906747741585,-35.03060489015977,Noite,Imprensa,1
2025-05-22 00:58:00,Assalto,Rua Professor Luís Sobrinho,Novo Horizonte,-8.305592546518252,-35.02189101795696,Madrugada,Imprensa,3
2025-04-06 05:58:00,Roubo,Rua Professor Luís Sobrinho,Suape,-8.312475994778994,-35.00030801528846,Madrugada,Imprensa,4
2025-06-17 15:47:00,Violência doméstica,Av. Laura Machado,Ponte dos Carvalhos,-8.29461543243246,-35.02497100860318,Madrugada,Imprensa,4
2025-08-09 08:32:00,Tráfico,Rua do Rosário,Enseada dos Corais,-8.275917803211346,-35.0364726243426,Manhã,Imprensa,4
2025-06-08 22:01:00,Assalto,Av. Governador Agamenon Magalhães,Pontezinha,-8.268332654963118,-35.04187259141556,Manhã,Relato anônimo,4
2025-05-25 06:40:00,Violência doméstica,Rua do Sol,Centro,-8.261217567563568,-35.06364949200617,Noite,Imprensa,5
2025-06-24 22:49:00,Roubo,Av. Tejucupapo,Gaibu,-8.27984051051134,-34.981526775023546,Tarde,Monitoramento,3
2025-03-28 21:37:00,Homicídio,Rua do Sol,Suape,-8.30800828311514,-35.04694362426312,Noite,Imprensa,2
2025-05-23 12:53:00,Roubo,Rua do Canal,Enseada dos Corais,-8.270152303758527,-35.02551045545151,Tarde,BO,1
2025-06-10 06:16:00,Vandalismo,Rua Professor Luís Sobrinho,Ponte dos Carvalhos,-8.27423424751816,-35.01777032174631,Tarde,BO,4
2025-03-06 11:10:00,Assalto,Av. Laura Machado,Enseada dos Corais,-8.267131963285955,-35.00225750395109,Manhã,BO,5
2025-03-14 07:45:00,Furto,Rua da Estação,Novo Horizonte,-8.272754533576787,-35.036031441365466,Tarde,Relato anônimo,3
2025-03-17 13:54:00,Furto,Rua do Forte,Charneca,-8.266185657469931,-34.98250295162762,Tarde,Relato anônimo,3
2025-03-30 13:50:00,Arrombamento,Rua do Comércio,Charneca,-8.286315843659564,-35.054363232616765,Tarde,BO,3
2025-04-16 11:37:00,Vandalismo,Rua Professor Luís Sobrinho,Novo Horizonte,-8.255322983267826,-35.03300952909884,Madrugada,BO,1
2025-08-06 06:45:00,Homicídio,Rua da Praia,Charneca,-8.337316738650351,-35.00881445807124,Madrugada,Monitoramento,5
2025-02-25 10:59:00,Furto,Rua do Rosário,Centro,-8.296383204648848,-35.0322633320576,Tarde,Monitoramento,3
2025-04-17 16:39:00,Vandalismo,Rua da Matriz,Centro,-8.274700491735775,-35.025237508005524,Madrugada,Imprensa,4
2025-07-10 05:16:00,Arrombamento,Rua do Sol,Centro,-8.265263704571524,-35.040887159264244,Tarde,Monitoramento,3
2025-05-04 22:33:00,Tráfico,Rua do Sol,Ponte dos Carvalhos,-8.270172355045597,-35.0364886669396,Madrugada,Relato anônimo,3
2025-06-19 08:47:00,Roubo,Rua da Matriz,Enseada dos Corais,-8.264529737977812,-35.01461581289968,Noite,Monitoramento,3
2025-06-24 10:27:00,Tráfico,Av. Laura Machado,Suape,-8.306385967551114,-35.002850447095625,Tarde,Imprensa,4
2025-02-25 06:09:00,Arrombamento,Rua do Sol,Novo Horizonte,-8.29639908612785,-35.00979855504297,Manhã,Relato anônimo,2
2025-06-11 13:07:00,Roubo,Av. Laura Machado,Enseada dos Corais,-8.273817817164966,-34.98404540808012,Madrugada,BO,4
2025-06-09 15:07:00,Furto,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.288586649559296,-35.038732919902955,Tarde,BO,3
2025-03-27 23:32:00,Roubo,Rua Sete de Setembro,Enseada dos Corais,-8.283485490147193,-35.037579494570856,Noite,Relato anônimo,5
2025-05-29 02:15:00,Vandalismo,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.263001452451448,-35.070407765210916,Madrugada,BO,3
2025-05-18 18:59:00,Roubo,Rua do Rosário,Charneca,-8.309342060478658,-35.05669507303948,Manhã,Imprensa,2
2025-06-08 20:17:00,Roubo,Rua da Estação,Novo Horizonte,-8.25924231020066,-34.987234665685456,Manhã,Imprensa,1
2025-07-07 04:13:00,Assalto,Rua da Estação,Pontezinha,-8.285611230463436,-35.034220543079755,Manhã,Imprensa,3
2025-03-07 12:16:00,Violência doméstica,Av. Presidente Kennedy,Charneca,-8.28124869592217,-35.000953042434794,Tarde,Relato anônimo,4
2025-05-22 12:18:00,Roubo,Rua do Comércio,Enseada dos Corais,-8.306183828354763,-35.02404077543163,Tarde,BO,3
2025-08-06 19:08:00,Assalto,Rua Dr. João Leitão,Suape,-8.258620059255438,-35.0174726457515,Noite,BO,3
2025-05-22 15:17:00,Assalto,Rua do Forte,Novo Horizonte,-8.27826045958503,-35.004973847685825,Madrugada,BO,4
2025-07-23 13:05:00,Violência doméstica,Av. Tejucupapo,Charneca,-8.350580807324981,-35.01305311701173,Manhã,Imprensa,4
2025-06-26 20:41:00,Arrombamento,Rua do Sol,Novo Horizonte,-8.299351892078185,-35.07576582242141,Manhã,Imprensa,4
2025-03-22 04:43:00,Furto,Rua do Forte,Suape,-8.270219935011875,-34.995658536370925,Noite,Relato anônimo,5
2025-02-23 16:06:00,Furto,Rua da Matriz,Ponte dos Carvalhos,-8.286436212865691,-35.006178136319924,Madrugada,Monitoramento,1
2025-04-18 18:05:00,Homicídio,Av. Laura Machado,Pontezinha,-8.242693043550283,-34.9971271386604,Manhã,BO,4
2025-02-23 02:26:00,Roubo,Av. Tejucupapo,Charneca,-8.242000886765714,-35.01144681272321,Noite,Imprensa,5
2025-05-10 05:13:00,Arrombamento,Rua da Estação,Suape,-8.28111415902746,-35.07004914529743,Tarde,BO,5
2025-06-28 00:00:00,Furto,Rua do Rosário,Charneca,-8.289151562203248,-35.05108116488291,Madrugada,BO,1
2025-08-08 12:55:00,Roubo,Rua do Forte,Novo Horizonte,-8.228726432062555,-35.03439714531081,Madrugada,Imprensa,5
2025-04-30 02:08:00,Violência doméstica,Rua do Canal,Charneca,-8.279919879830388,-35.01621286559899,Tarde,BO,2
2025-02-18 06:30:00,Roubo,Av. Historiador Pereira da Costa,Gaibu,-8.281909938840688,-34.98762372398923,Tarde,Relato anônimo,4
2025-03-06 09:49:00,Tráfico,Av. Governador Agamenon Magalhães,Gaibu,-8.29856623404336,-35.02513481361907,Madrugada,Relato anônimo,4
2025-03-23 23:44:00,Furto,Rua do Rosário,Enseada dos Corais,-8.30156176464245,-35.063000562780516,Madrugada,Monitoramento,4
2025-04-04 09:36:00,Roubo,Rua da Estação,Gaibu,-8.298294227272631,-35.03092591992621,Madrugada,BO,3
2025-06-18 23:37:00,Roubo,Rua Dr. João Leitão,Charneca,-8.29373255561293,-35.04731052449685,Noite,BO,4
2025-04-12 22:03:00,Furto,Rua do Carmo,Novo Horizonte,-8.318157936591795,-35.032077639315716,Manhã,Monitoramento,5
2025-07-27 13:56:00,Furto,Av. Presidente Kennedy,Suape,-8.320618009350774,-35.01099860090776,Madrugada,BO,4
2025-08-09 13:01:00,Assalto,Rua do Canal,Novo Horizonte,-8.280939006176636,-35.066438787486625,Tarde,Imprensa,2
2025-06-21 07:37:00,Homicídio,Rua da Estação,Gaibu,-8.290730226926247,-35.04880391013977,Noite,Monitoramento,2
2025-08-03 20:47:00,Tráfico,Rua Monsenhor Fabrício,Charneca,-8.27502063723952,-34.99648873884942,Noite,Monitoramento,2
2025-08-01 15:08:00,Assalto,Rua Sete de Setembro,Ponte dos Carvalhos,-8.329879311741143,-35.02712434802132,Tarde,Relato anônimo,2
2025-06-18 09:15:00,Assalto,Rua do Rosário,Charneca,-8.287003319889166,-35.01321649808874,Tarde,BO,1
2025-08-04 05:11:00,Furto,Av. Laura Machado,Pontezinha,-8.277670084294057,-35.04879923329347,Manhã,BO,3
2025-07-05 07:31:00,Furto,Rua Professor Luís Sobrinho,Ponte dos Carvalhos,-8.290976348391665,-35.04990064642009,Noite,Imprensa,3
2025-03-22 22:55:00,Arrombamento,Av. Governador Agamenon Magalhães,Suape,-8.256099821535035,-35.0294672087832,Manhã,BO,4
2025-07-18 19:50:00,Violência doméstica,Rua do Rosário,Ponte dos Carvalhos,-8.235470232856175,-35.03151652034536,Manhã,BO,5
2025-05-15 05:46:00,Roubo,Rua do Rosário,Gaibu,-8.300710169172762,-35.06784285981532,Noite,Monitoramento,5
2025-07-27 11:21:00,Assalto,Rua do Rosário,Enseada dos Corais,-8.328078491906398,-35.06960339857514,Tarde,BO,2
2025-04-15 15:21:00,Furto,Rua Dr. João Leitão,Centro,-8.276321833724712,-35.017281874419254,Noite,Relato anônimo,1
2025-07-23 21:15:00,Furto,Rua Dr. João Leitão,Pontezinha,-8.322529767550803,-35.0076240421481,Tarde,Monitoramento,2
2025-05-27 14:54:00,Roubo,Rua Dr. João Leitão,Charneca,-8.295076526292085,-35.02633017470036,Noite,BO,4
2025-03-05 10:20:00,Roubo,Av. Historiador Pereira da Costa,Ponte dos Carvalhos,-8.242694484293613,-35.00757901710336,Madrugada,Relato anônimo,4
2025-07-09 01:40:00,Roubo,Rua da Matriz,Enseada dos Corais,-8.289713266197646,-35.052279805635386,Noite,Monitoramento,4
2025-05-03 11:00:00,Tráfico,Av. Governador Agamenon Magalhães,Suape,-8.336795385033232,-35.04797883298106,Noite,Relato anônimo,4
2025-08-09 11:56:00,Homicídio,Rua do Comércio,Novo Horizonte,-8.288278255970692,-35.05467948817878,Madrugada,Relato anônimo,3
2025-05-22 23:46:00,Roubo,Av. Governador Agamenon Magalhães,Pontezinha,-8.286281424177307,-35.02807870292603,Tarde,Imprensa,2
2025-06-25 10:48:00,Roubo,Av. Governador Agamenon Magalhães,Suape,-8.288621399545201,-35.046250064520585,Tarde,BO,1
2025-04-14 09:46:00,Tráfico,Av. Governador Agamenon Magalhães,Suape,-8.278783633200831,-35.018951483760766,Madrugada,BO,1
2025-03-15 01:48:00,Tráfico,Av. Laura Machado,Pontezinha,-8.31025997693607,-34.99472669050635,Manhã,Monitoramento,3
2025-05-09 07:51:00,Assalto,Av. Historiador Pereira da Costa,Novo Horizonte,-8.285464703307106,-35.02952875942638,Tarde,Imprensa,3
2025-06-25 23:15:00,Furto,Rua do Sol,Charneca,-8.265294639418585,-35.024169596718416,Manhã,Imprensa,5
2025-03-09 04:45:00,Assalto,Rua do Canal,Novo Horizonte,-8.259171584152169,-35.02282189586995,Madrugada,Monitoramento,1
2025-06-13 06:28:00,Roubo,Rua Dr. João Leitão,Enseada dos Corais,-8.298310934366011,-35.020962411869846,Manhã,Imprensa,5
2025-04-20 18:31:00,Furto,Av. Governador Agamenon Magalhães,Charneca,-8.311593155183017,-35.027286007355585,Madrugada,Monitoramento,4
2025-03-20 16:08:00,Arrombamento,Rua Dr. João Leitão,Enseada dos Corais,-8.28383074976611,-35.03520292143182,Madrugada,Monitoramento,2
2025-08-08 06:29:00,Vandalismo,Rua do Carmo,Ponte dos Carvalhos,-8.286213437785973,-35.07704622613744,Madrugada,BO,2
2025-07-16 13:07:00,Vandalismo,Rua do Canal,Ponte dos Carvalhos,-8.296718122693523,-35.02767887747147,Manhã,Imprensa,5
2025-03-14 11:19:00,Furto,Rua do Carmo,Enseada dos Corais,-8.279003590200064,-35.05569187852315,Noite,Imprensa,3
2025-07-12 13:03:00,Homicídio,Rua do Sol,Enseada dos Corais,-8.251357303978383,-35.051654371205366,Noite,Imprensa,2
2025-03-15 17:22:00,Roubo,Rua do Forte,Centro,-8.258763569986831,-35.01932014095321,Manhã,BO,4
2025-05-09 12:30:00,Homicídio,Rua Sete de Setembro,Novo Horizonte,-8.299155682746095,-34.98561722768476,Tarde,Relato anônimo,5
2025-03-22 23:20:00,Assalto,Rua da Estação,Novo Horizonte,-8.312840920793912,-35.00702114565975,Manhã,Monitoramento,4
2025-06-30 01:42:00,Roubo,Rua Monsenhor Fabrício,Pontezinha,-8.257985442048925,-35.046765505226915,Madrugada,Imprensa,1
2025-07-05 20:07:00,Tráfico,Av. Historiador Pereira da Costa,Suape,-8.248188367498392,-35.03625116286498,Manhã,Relato anônimo,5
2025-06-13 16:57:00,Assalto,Rua da Matriz,Gaibu,-8.275782659268003,-35.02349195403072,Manhã,BO,5
2025-04-05 07:53:00,Roubo,Av. Historiador Pereira da Costa,Suape,-8.286357718536763,-35.009729793171005,Madrugada,BO,5
2025-06-17 00:21:00,Assalto,Rua Monsenhor Fabrício,Centro,-8.263162781986194,-35.073713299330954,Madrugada,Relato anônimo,4
2025-05-20 08:05:00,Roubo,Rua do Carmo,Pontezinha,-8.250391493928046,-35.071562299700894,Manhã,BO,5
2025-04-18 02:09:00,Roubo,Rua do Sol,Enseada dos Corais,-8.257186344891458,-35.00183237157931,Noite,Monitoramento,2
2025-02-18 22:03:00,Roubo,Rua da Praia,Enseada dos Corais,-8.31027416075538,-35.040270357198864,Noite,Monitoramento,1
2025-04-19 12:52:00,Furto,Rua Dr. João Leitão,Pontezinha,-8.310642616712148,-35.03537302575722,Manhã,BO,2
2025-06-22 16:24:00,Roubo,Rua Professor Luís Sobrinho,Novo Horizonte,-8.290700857104643,-35.01050848669327,Manhã,Imprensa,1
2025-02-28 15:01:00,Furto,Av. Governador Agamenon Magalhães,Charneca,-8.25024228134701,-34.995107904730254,Madrugada,Relato anônimo,1
2025-07-04 20:50:00,Furto,Rua do Rosário,Gaibu,-8.297054200664457,-35.035230546843614,Tarde,Imprensa,5
2025-03-20 11:34:00,Furto,Av. Presidente Kennedy,Gaibu,-8.325085954805523,-35.0501467516624,Tarde,Relato anônimo,5
2025-02-22 00:52:00,Vandalismo,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.258878709172564,-34.98961042941129,Madrugada,Imprensa,2
2025-07-15 08:53:00,Roubo,Rua do Forte,Suape,-8.313858721796997,-35.044811606478824,Madrugada,Imprensa,2
2025-02-23 05:47:00,Assalto,Rua do Carmo,Suape,-8.283660143923973,-35.02299597102951,Manhã,Imprensa,1
2025-07-04 08:56:00,Furto,Rua do Rosário,Enseada dos Corais,-8.303240087998041,-35.0193984738884,Madrugada,Relato anônimo,5
2025-07-24 08:48:00,Assalto,Rua da Praia,Pontezinha,-8.294845983676773,-35.03036130677196,Madrugada,Imprensa,2
2025-04-06 14:38:00,Assalto,Rua da Praia,Pontezinha,-8.269342893799907,-35.02983944325473,Noite,BO,2
2025-02-13 00:43:00,Assalto,Av. Historiador Pereira da Costa,Novo Horizonte,-8.293909647263163,-35.03274024509815,Tarde,Monitoramento,5
2025-06-29 02:50:00,Tráfico,Rua do Forte,Charneca,-8.285209073980132,-35.03925027574705,Manhã,BO,4
2025-07-15 11:24:00,Arrombamento,Rua do Canal,Charneca,-8.289469901566678,-34.99003382073738,Tarde,BO,1
2025-02-14 07:47:00,Homicídio,Rua do Comércio,Novo Horizonte,-8.268977013801468,-35.03738700795073,Manhã,Imprensa,3
2025-04-12 15:23:00,Roubo,Rua Sete de Setembro,Gaibu,-8.265576139887232,-35.0383454872439,Manhã,Imprensa,4
2025-04-03 20:25:00,Tráfico,Rua do Comércio,Centro,-8.253671884060333,-35.02075894519505,Manhã,Imprensa,5
2025-07-30 23:36:00,Assalto,Av. Tejucupapo,Gaibu,-8.285682553600106,-35.01880707685474,Tarde,BO,5
2025-04-19 18:54:00,Roubo,Av. Presidente Kennedy,Enseada dos Corais,-8.322271903801711,-35.05816918672274,Tarde,Imprensa,2
2025-08-05 17:56:00,Tráfico,Av. Historiador Pereira da Costa,Suape,-8.312848125159976,-35.026426422630905,Madrugada,BO,4
2025-06-02 13:17:00,Assalto,Rua da Matriz,Pontezinha,-8.239687125012873,-34.97421749634518,Manhã,Monitoramento,4
2025-02-24 08:58:00,Furto,Rua da Matriz,Gaibu,-8.267048722463981,-35.01747888812639,Madrugada,Monitoramento,3
2025-03-04 18:51:00,Roubo,Rua do Comércio,Pontezinha,-8.328026443353817,-35.04356684499335,Manhã,Relato anônimo,4
2025-03-26 10:19:00,Vandalismo,Rua Professor Luís Sobrinho,Gaibu,-8.302694593797705,-35.045521189956276,Manhã,BO,1
2025-04-17 07:06:00,Homicídio,Av. Historiador Pereira da Costa,Pontezinha,-8.28720359546462,-35.04180226444243,Madrugada,Relato anônimo,3
2025-03-02 19:39:00,Violência doméstica,Rua da Praia,Gaibu,-8.332482495259395,-35.011302243597065,Madrugada,BO,4
2025-02-20 12:20:00,Assalto,Av. Presidente Kennedy,Centro,-8.309818575643495,-35.024018828397224,Manhã,Relato anônimo,1
2025-04-30 19:40:00,Tráfico,Rua da Estação,Centro,-8.231147933256251,-35.052984614789665,Madrugada,BO,1
2025-04-28 12:25:00,Arrombamento,Av. Governador Agamenon Magalhães,Centro,-8.346257188068657,-35.037150105547006,Manhã,Monitoramento,2
2025-05-21 14:50:00,Tráfico,Av. Historiador Pereira da Costa,Novo Horizonte,-8.255476009125035,-34.98104131364449,Madrugada,BO,3
2025-06-24 10:37:00,Assalto,Av. Historiador Pereira da Costa,Novo Horizonte,-8.31373873986131,-35.017582519419086,Tarde,BO,1
2025-07-08 04:40:00,Roubo,Av. Presidente Kennedy,Gaibu,-8.294632761419502,-35.03264870885761,Noite,Imprensa,4
2025-04-15 04:51:00,Homicídio,Rua da Estação,Enseada dos Corais,-8.216891416324573,-35.06757425820988,Manhã,BO,2
2025-05-02 18:56:00,Furto,Rua Dr. João Leitão,Pontezinha,-8.276656508462635,-35.018307670705866,Tarde,Relato anônimo,4
2025-05-17 00:33:00,Furto,Rua da Praia,Suape,-8.255855341876515,-35.02755042116323,Tarde,BO,2
2025-05-31 11:12:00,Assalto,Av. Governador Agamenon Magalhães,Centro,-8.275298736512397,-35.03979121418555,Tarde,Relato anônimo,1
2025-07-15 22:21:00,Furto,Rua do Forte,Novo Horizonte,-8.276271826468871,-35.038579806887434,Noite,Imprensa,4
2025-02-22 15:14:00,Furto,Rua do Rosário,Novo Horizonte,-8.267460702753597,-35.039240258401094,Manhã,Relato anônimo,2
2025-06-15 23:49:00,Homicídio,Rua do Comércio,Gaibu,-8.273572490152445,-35.03073157034213,Noite,Monitoramento,2
2025-02-14 02:22:00,Furto,Av. Historiador Pereira da Costa,Pontezinha,-8.254848743730696,-35.031284843089715,Manhã,BO,2
2025-02-23 00:12:00,Furto,Rua do Comércio,Pontezinha,-8.32732581170517,-34.99845196248215,Tarde,Imprensa,2
2025-05-09 17:15:00,Roubo,Av. Laura Machado,Enseada dos Corais,-8.305643307521565,-35.04634415846622,Tarde,Relato anônimo,1
2025-02-17 21:08:00,Roubo,Av. Laura Machado,Ponte dos Carvalhos,-8.297891532351088,-34.99563904767073,Madrugada,BO,3
2025-04-14 11:51:00,Vandalismo,Rua Sete de Setembro,Novo Horizonte,-8.336391855349467,-34.9515562866585,Noite,Relato anônimo,5
2025-03-14 04:56:00,Vandalismo,Rua Dr. João Leitão,Ponte dos Carvalhos,-8.256598579773348,-35.02441902714677,Tarde,Relato anônimo,2
2025-07-15 13:40:00,Assalto,Rua do Canal,Pontezinha,-8.284372350015406,-35.02286114812856,Tarde,BO,5
2025-03-22 10:15:00,Assalto,Av. Governador Agamenon Magalhães,Suape,-8.269971939290516,-35.01386961035125,Manhã,Imprensa,2
2025-03-04 15:50:00,Tráfico,Rua do Forte,Gaibu,-8.269109888349913,-35.02776048296862,Manhã,Relato anônimo,5
2025-06-19 16:29:00,Furto,Rua do Carmo,Pontezinha,-8.287933460507682,-35.033781832091336,Tarde,Imprensa,3
2025-06-13 08:37:00,Assalto,Rua do Forte,Novo Horizonte,-8.287872707008816,-35.001655747578326,Madrugada,BO,2
2025-04-13 12:13:00,Roubo,Rua do Comércio,Novo Horizonte,-8.268161081942978,-35.10350971586661,Noite,Monitoramento,4
2025-07-02 02:08:00,Assalto,Rua do Canal,Suape,-8.266602480586755,-35.02513159513203,Manhã,Imprensa,4
2025-06-11 16:39:00,Assalto,Rua Professor Luís Sobrinho,Centro,-8.283467718911147,-35.039712961327226,Noite,Monitoramento,4
2025-06-19 10:17:00,Homicídio,Rua Dr. João Leitão,Pontezinha,-8.254897182000349,-35.006311838446926,Madrugada,BO,2
2025-05-14 02:18:00,Homicídio,Av. Laura Machado,Ponte dos Carvalhos,-8.30232194169559,-35.01982369282189,Manhã,Imprensa,2
2025-02-21 17:12:00,Roubo,Av. Presidente Kennedy,Pontezinha,-8.307291418363532,-35.06449045411973,Noite,Relato anônimo,3
2025-07-16 04:54:00,Furto,Av. Laura Machado,Gaibu,-8.298667930614748,-35.008440163190436,Noite,BO,3
2025-05-26 18:48:00,Furto,Rua do Canal,Charneca,-8.259171873865597,-35.01717286449757,Manhã,Monitoramento,5
2025-04-11 07:46:00,Vandalismo,Rua do Sol,Charneca,-8.264872605328799,-35.017095542822126,Tarde,Monitoramento,2
2025-06-10 10:50:00,Assalto,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.299037039880574,-35.019201936383155,Manhã,Imprensa,2
2025-06-04 14:54:00,Furto,Rua Dr. João Leitão,Gaibu,-8.262989761869308,-35.01114271675466,Manhã,Imprensa,2
2025-02-14 15:51:00,Assalto,Rua do Sol,Suape,-8.253277165713133,-35.01229240381998,Noite,Imprensa,2
2025-05-06 18:01:00,Furto,Rua Monsenhor Fabrício,Suape,-8.27421379481146,-35.00324624404209,Manhã,Relato anônimo,2
2025-05-20 06:25:00,Vandalismo,Rua da Praia,Charneca,-8.283663031481225,-35.05204686628069,Manhã,Monitoramento,2
2025-07-25 09:05:00,Homicídio,Rua da Praia,Novo Horizonte,-8.287076674098593,-35.048622566120166,Tarde,BO,5
2025-03-31 06:04:00,Roubo,Rua do Forte,Centro,-8.29987945687436,-35.03361296676789,Madrugada,Imprensa,2
2025-06-08 01:23:00,Roubo,Rua do Carmo,Ponte dos Carvalhos,-8.302810498024998,-35.03769903824098,Manhã,Relato anônimo,3
2025-03-24 03:08:00,Tráfico,Rua Dr. João Leitão,Charneca,-8.330340366673845,-35.024667657315675,Madrugada,Monitoramento,1
2025-04-05 09:27:00,Furto,Rua do Comércio,Enseada dos Corais,-8.282969863115945,-35.05042721577671,Madrugada,Relato anônimo,5
2025-06-20 22:43:00,Assalto,Rua Sete de Setembro,Gaibu,-8.266518858289189,-35.00656074655934,Madrugada,Imprensa,2
2025-02-28 12:38:00,Roubo,Rua do Sol,Novo Horizonte,-8.323188996609224,-35.04906811946416,Tarde,Imprensa,5
2025-07-09 01:47:00,Tráfico,Rua da Estação,Novo Horizonte,-8.302228558744682,-35.05349757752772,Manhã,Imprensa,4
2025-07-18 05:26:00,Furto,Rua Sete de Setembro,Charneca,-8.262263128951705,-35.03484565346932,Tarde,Relato anônimo,5
2025-07-30 05:44:00,Arrombamento,Rua da Estação,Charneca,-8.289612871032764,-35.08009655911017,Manhã,Monitoramento,1
2025-07-22 17:18:00,Roubo,Av. Tejucupapo,Suape,-8.267114549244768,-35.060981459871336,Manhã,Relato anônimo,4
2025-05-17 02:48:00,Furto,Av. Governador Agamenon Magalhães,Ponte dos Carvalhos,-8.281501684243342,-35.02306557655105,Manhã,Imprensa,4
2025-06-21 01:29:00,Homicídio,Av. Laura Machado,Gaibu,-8.248983535104033,-35.06272050997798,Manhã,BO,4
2025-05-24 01:00:00,Furto,Rua Monsenhor Fabrício,Gaibu,-8.35848780389552,-35.025403761381156,Noite,BO,2
2025-06-10 02:05:00,Furto,Rua da Estação,Novo Horizonte,-8.237987220462228,-34.99902634117652,Tarde,Monitoramento,2
2025-03-27 00:38:00,Homicídio,Av. Laura Machado,Enseada dos Corais,-8.277758514618133,-35.0422909046408,Manhã,Relato anônimo,3
2025-03-03 21:48:00,Roubo,Rua Monsenhor Fabrício,Enseada dos Corais,-8.262821935084066,-35.05433865499261,Manhã,Imprensa,2
2025-02-20 21:34:00,Homicídio,Av. Tejucupapo,Gaibu,-8.271091055766094,-35.017363246020835,Tarde,Monitoramento,1
2025-05-22 22:19:00,Violência doméstica,Rua do Carmo,Ponte dos Carvalhos,-8.256494752312527,-34.96100849902722,Madrugada,BO,5
2025-04-16 11:58:00,Roubo,Rua Monsenhor Fabrício,Gaibu,-8.27318960082053,-35.042724090642686,Tarde,Relato anônimo,1
2025-05-09 06:43:00,Roubo,Av. Historiador Pereira da Costa,Centro,-8.2836393578048,-35.07422689762223,Manhã,Relato anônimo,1
2025-02-23 13:32:00,Violência doméstica,Av. Tejucupapo,Enseada dos Corais,-8.300367828277226,-35.04023206095283,Manhã,Imprensa,3
